"","anti_social_behaviour","bicycle_theft","burglary","criminal_damage_and_arson","drugs","other_crime","other_theft","possession_of_weapons","public_order","robbery","shoplifting","theft_from_the_person","vehicle_crime","violence_and_sexual_offences"
"V41",1.35753813455009,3.90233906687914,1.57071673011375,1.24481806657667,0.503252703265014,0.191355331375952,0.942246659969492,0.441428934838443,1.73416489189802,1.33544562350534,0.371422373756126,0.766343010837071,0.94079825570864,1.3613305357449
"V42",1.45204531565452,2.04574501553669,3.25500703168729,1.01017342532486,0.568822490733631,0.15565053906464,1.04833554274417,0.772817989189329,1.39780386041378,1.71657497381646,0.138789545476627,1.17836620349136,1.00316472376766,1.05611316135025
"V43",0.871245406465588,1.18164619031031,0.623127584118459,0.603444485037278,0.577866854310637,0.130148521041621,0.375350297762213,0.394156108718414,1.27610594238098,0.861176060882556,0.342381366484725,0.493033775065153,0.281253562687396,0.903460453770284
"V44",0.663802930487411,0.961213181100772,0.0755328285038327,0.530164255611744,0.248949046323119,0.0374677031154834,0.0877386993713083,-0.0341682616110685,0.388838792544229,0.172524333655667,-0.0965218877125987,0.0663665089435134,0.160120062089552,0.252599148291635
"V45",0.28371083795709,-0.0561426811437455,-0.313634450089575,0.457086259743031,1.92747552962875,0.0687985713591339,-0.0175761919894072,0.123675272623592,0.308495934169693,0.0450272897450416,-0.136318637049544,0.000812116510285862,-0.126349463220671,0.370768152074403
"V46",-0.318916907090695,-0.286316669847547,-0.536072076080606,-0.399733884078571,-0.15878531278367,-0.0530193034332059,-0.227353672317182,0.70547757860101,-0.270343519146017,-0.228819729627456,-0.183241817614455,-0.179940858555124,-0.510471420025469,-0.241345400292719
"V47",1.38829778631704,-0.10381915777274,0.0491115745904265,-0.0261648524979381,-0.104367350255084,-0.0210799003177217,-0.105910425674135,-0.0587755663475917,-0.00048408384628288,0.036138616163352,-0.148798949834928,-0.106555412502053,-0.189022294920661,-0.000714954215434901
"V48",-0.362465318088953,-0.255827738831651,-0.0646812178127308,-0.446243549224539,-0.348167272453707,-0.081836361365043,-0.217282118620357,-0.349450994714515,-0.434504176022914,-0.345899059049096,-0.209923891610074,-0.184472430828218,0.447782972153619,-0.441113707229188
"V49",0.0229687799451549,0.120599012815509,0.503279287547253,0.273962706504475,-0.011006316932254,0.0341104047869371,0.130104876807661,-0.122147554635505,0.0241007399843947,0.221557449076817,-0.0109051071016435,-0.0786928027322987,2.56978835653911,0.0626021605302824
"V50",0.111505541675825,-0.215929684309126,0.293961894500132,0.112193750183562,-0.135005803682319,0.0169584979357997,1.73734563514903,-0.169561254058919,0.0119790601298921,-0.0330689180870584,0.171004936902249,-0.108114788340193,0.392342053677134,0.0532231277905111
"V51",0.598529336140697,0.133137117034415,1.2615889104466,0.829216512253348,0.428639858422611,0.0877817302930833,0.135966127357283,0.205655501613873,0.420387320402521,0.779288752229802,-0.0461210342959537,0.0707203971833535,0.725240826924631,0.685836596533441
"V52",-0.0284201287426347,-0.10885448889637,0.129936377078224,-0.0748773948587199,-0.147672761340657,-0.0290605114188391,-0.145104840283129,-0.220520661364309,0.0102574694886922,-0.134296196982221,-0.166353791841474,-0.121892263373691,-0.00848545776392748,0.0160158851533468
"V53",0.071942495648983,0.873382622480899,0.660342172705711,-0.0583778984162568,0.139273208567671,-0.0604726581996406,0.103512111993265,-0.0343382764947507,0.0971013815518156,0.686181870045731,-0.107413734999158,0.784956336740624,-0.140819805532279,0.0810410482109871
"V54",-0.292801441165434,-0.307564836464787,-0.0280773482498244,-0.211890493623668,-0.328706812815614,-0.0793302948554175,-0.230604746478923,-0.287940736963357,-0.36979676741494,-0.36671519801427,-0.205359763786898,-0.196344168362181,-0.44651695374028,-0.361969932281252
"V55",-0.181504118740975,-0.211863272324229,-0.598884670284343,-0.44343080596109,-0.170362042991823,-0.0681786901871402,-0.216090487178756,-0.266469797744919,-0.220661096330047,-0.150519414649205,-0.174017543416307,-0.163805104141144,-0.651568887903112,-0.224858117849375
"V56",-0.54938920842086,-0.379810274227357,-0.688218439596517,-0.703859260111224,-0.427037051750809,-0.107810309646206,-0.30257176384002,-0.363601022139872,-0.527346673745754,-0.496608447441073,-0.223949704914512,-0.21522321611727,-0.819143541994173,-0.610838985409575
"V57",2.45499047620957,1.68740614703155,2.58431375213423,3.61109732328677,2.13897640764616,0.385103272115611,2.2128016473498,1.13106326882742,2.03017550502415,1.09217894201769,2.34464482417172,0.830108239628658,7.32366411692658,2.50298832477607
"V58",0.378057817507035,0.741335923033003,0.559588267850353,0.461994376954693,0.335398588404056,0.115397846379108,1.05565456224394,0.0917109178788986,0.409568273150847,0.640178976648951,0.660687040827497,0.198087915123561,4.57731951533565,0.314462344448571
"V59",0.300923916363664,1.04182103182896,2.12209136171009,0.114316361140542,0.210897918335467,-0.0247715900051921,0.752569682417476,0.0280237961734055,0.300323177648362,0.385364876924109,0.318113623537534,0.286493318844683,1.63889859236138,0.158508933920754
"V60",0.0445286578000103,0.0194323188344409,1.49459466636804,0.264986566567262,0.0826715538746001,0.0174383730836188,-0.0366857450001201,0.0212928788923909,0.105752269248936,0.0888452982153065,-0.1039086781034,-0.0791650833660663,0.292880621156166,0.170998469874126
"V61",-0.339079844006028,-0.264774334983561,0.798203921937235,-0.457496894055651,-0.347791941764346,-0.0810385186341732,-0.148393216890637,-0.321623319038958,-0.391183541579615,-0.2981489218575,-0.16437264294782,-0.154029265131533,-0.248871945244049,-0.405380020001484
"V62",-0.524920794631959,-0.397959063221258,0.0472077054729379,-0.785657121233557,-0.43253897122868,-0.107597556080844,-0.292085483288541,-0.365274892027945,-0.535078224892831,-0.465487812195969,-0.214140978056637,-0.219541411102085,-0.605911512131229,-0.61298448674416
"V63",-0.355690449786839,-0.367053878323239,-0.603593943296882,0.096353795724081,-0.343467955874935,-0.0660708690671985,-0.248337277584137,-0.344109467623463,-0.311702654153216,-0.363006526960108,-0.203706109250851,-0.201724303556998,-0.599069827101109,-0.29630005854022
"V64",-0.785828794158426,-0.463554752706883,-1.21144226781965,-1.1076737997549,-0.545942366158169,-0.149455945271253,-0.37993340125782,-0.394276271713433,-0.69905037899043,-0.570943708300896,-0.245416769102757,-0.234474161436527,-1.24580229844023,-0.911490547890945
